root,numpy
0.08382701873779297,0.06962180137634277
0.08033180236816406,0.09761714935302734
0.0684506893157959,0.08285260200500488
0.10119414329528809,0.054799795150756836
0.08795022964477539,0.05484175682067871
0.05505013465881348,0.029774904251098633
0.02404952049255371,0.07529568672180176
0.05462980270385742,0.06205010414123535
0.04772782325744629,0.0480799674987793
0.026375770568847656,0.039720773696899414
0.07910275459289551,0.07797646522521973
0.048433542251586914,0.0692899227142334
0.04163336753845215,0.05812501907348633
0.0719609260559082,0.03726625442504883
0.09019780158996582,0.033011674880981445
0.09958195686340332,0.01990652084350586
0.04924416542053223,0.03931140899658203
0.028430461883544922,0.05453014373779297
0.04629635810852051,0.030395030975341797
0.022053956985473633,0.03278183937072754
0.07623410224914551,0.028528451919555664
0.05393624305725098,0.03684878349304199
0.1023097038269043,0.04348611831665039
0.08850216865539551,0.018224477767944336
0.09037232398986816,0.043982744216918945
0.05666995048522949,0.01729750633239746
0.06510686874389648,0.0489349365234375
0.05161023139953613,0.014269113540649414
0.11636734008789062,0.05739736557006836
0.09547924995422363,0.05991983413696289
0.06853127479553223,0.040242671966552734
0.0522761344909668,0.02377152442932129
0.059366464614868164,0.063873291015625
0.05699610710144043,0.018702268600463867
0.09040188789367676,0.06219840049743652
0.08474206924438477,0.07049179077148438
0.08042192459106445,0.01956796646118164
0.10212159156799316,0.09226608276367188
0.05549263954162598,0.07377505302429199
0.05383563041687012,0.05005049705505371
0.07799911499023438,0.04849052429199219
0.07762265205383301,0.0171658992767334
0.0933692455291748,0.047492027282714844
0.08725428581237793,0.020104408264160156
0.11927914619445801,0.04379701614379883
0.06398844718933105,0.05959939956665039
0.05531954765319824,0.09759521484375
0.0518343448638916,0.09906625747680664
0.04926753044128418,0.10676860809326172
0.05487942695617676,0.06860899925231934
0.05754852294921875,0.0694730281829834
0.07971525192260742,0.06644821166992188
0.0813133716583252,0.04756975173950195
0.0669410228729248,0.03906607627868652
0.07899951934814453,0.0557246208190918
0.053510427474975586,0.06258583068847656
0.07770705223083496,0.06332015991210938
0.03454995155334473,0.050771236419677734
0.03941488265991211,0.08701658248901367
0.07052373886108398,0.06753039360046387
0.10952877998352051,0.05408596992492676
0.06468892097473145,0.04543161392211914
0.04958033561706543,0.03738737106323242
0.04991030693054199,0.05958414077758789
0.0738976001739502,0.041030168533325195
0.05565690994262695,0.031069040298461914
0.036460161209106445,0.06126976013183594
0.05685877799987793,0.03617286682128906
0.05765652656555176,0.04594111442565918
0.033751726150512695,0.08118486404418945
0.04024195671081543,0.05914807319641113
0.03316235542297363,0.049149513244628906
0.0435488224029541,0.029634714126586914
0.03706836700439453,0.02443838119506836
0.0666666030883789,0.0628969669342041
0.08639860153198242,0.06327581405639648
0.01794147491455078,0.021543502807617188
0.06800293922424316,0.0633699893951416
0.04219460487365723,0.0674748420715332
0.06856274604797363,0.024883270263671875
0.05666518211364746,0.04862523078918457
0.062027931213378906,0.014943599700927734
0.04917573928833008,0.0542600154876709
0.049796104431152344,0.05825686454772949
0.06121659278869629,0.08504128456115723
0.0472567081451416,0.07268476486206055
0.021317720413208008,0.025701284408569336
0.053197622299194336,0.07093214988708496
0.08629322052001953,0.07232332229614258
0.040581703186035156,0.018886327743530273
0.03307032585144043,0.06686806678771973
0.046918392181396484,0.07651829719543457
0.05871868133544922,0.08225774765014648
0.04556155204772949,0.07833623886108398
0.05531001091003418,0.0639955997467041
0.04234719276428223,0.06437015533447266
0.038906097412109375,0.05487322807312012
0.06778979301452637,0.050948381423950195
0.05034995079040527,0.024684906005859375
0.0662546157836914,0.04570126533508301
0.06806731224060059,0.05950736999511719
0.07106161117553711,0.09637093544006348
0.030559539794921875,0.051663875579833984
0.06152009963989258,0.07862186431884766
0.08110380172729492,0.05340075492858887
0.10015106201171875,0.06979560852050781
0.05905342102050781,0.0704345703125
0.08348584175109863,0.0361785888671875
0.06636404991149902,0.10596108436584473
0.04169344902038574,0.08743667602539062
0.06683564186096191,0.0621333122253418
0.07826018333435059,0.04982280731201172
0.06542015075683594,0.05425596237182617
0.05584216117858887,0.05169558525085449
0.1022639274597168,0.05630683898925781
0.07063770294189453,0.03360319137573242
0.05689191818237305,0.049375057220458984
0.07670426368713379,0.06101107597351074
0.028690338134765625,0.02267765998840332
0.07462239265441895,0.05712437629699707
0.07861447334289551,0.06257271766662598
0.10096597671508789,0.05317211151123047
0.07381963729858398,0.05975079536437988
0.04351806640625,0.049513816833496094
0.026578426361083984,0.04962301254272461
0.09078717231750488,0.06644988059997559
0.10896658897399902,0.04874134063720703
0.0648198127746582,0.03320884704589844
0.05533099174499512,0.05100440979003906
0.05168795585632324,0.02555537223815918
0.07030987739562988,0.05889749526977539
0.06618976593017578,0.042491912841796875
0.04760479927062988,0.02300882339477539
0.03563356399536133,0.05001044273376465
0.05261850357055664,0.07097935676574707
0.06153607368469238,0.06271219253540039
0.037023305892944336,0.06095719337463379
0.02357792854309082,0.05462455749511719
0.032663583755493164,0.03186511993408203
0.03919506072998047,0.0648813247680664
0.0594484806060791,0.06827974319458008
0.07647895812988281,0.05299019813537598
0.07300424575805664,0.03145551681518555
0.06057620048522949,0.05099940299987793
0.04923725128173828,0.04802894592285156
0.03274965286254883,0.042406320571899414
0.07140111923217773,0.06302618980407715
0.05537056922912598,0.050186872482299805
0.04162764549255371,0.04834270477294922
0.0733954906463623,0.04818463325500488
0.04987049102783203,0.015014171600341797
0.021999120712280273,0.05292963981628418
0.05503439903259277,0.06603717803955078
0.01954817771911621,0.017154693603515625
0.08219575881958008,0.0670006275177002
0.057503461837768555,0.03995847702026367
0.038414955139160156,0.05577492713928223
0.04724431037902832,0.015112638473510742
0.06908607482910156,0.07706332206726074
0.0773313045501709,0.07411766052246094
0.04005885124206543,0.06270051002502441
0.05975055694580078,0.06687426567077637
0.09339046478271484,0.07930636405944824
0.019089937210083008,0.06865882873535156
0.07009553909301758,0.04598402976989746
0.0638890266418457,0.03632068634033203
0.0272676944732666,0.06866621971130371
0.05336499214172363,0.06296682357788086
0.0682525634765625,0.06918120384216309
0.043073415756225586,0.060598134994506836
0.04046821594238281,0.10578703880310059
0.06624412536621094,0.06107187271118164
0.05738067626953125,0.025988101959228516
0.04763174057006836,0.056355953216552734
0.07312345504760742,0.03778648376464844
0.04925966262817383,0.0528111457824707
0.05605649948120117,0.06183958053588867
0.07208919525146484,0.044490814208984375
0.054309844970703125,0.049173593521118164
0.05764651298522949,0.04986453056335449
0.02983236312866211,0.06828689575195312
0.05660247802734375,0.06655073165893555
0.07880926132202148,0.05937004089355469
0.07514357566833496,0.07870054244995117
0.06483745574951172,0.056940317153930664
0.026189088821411133,0.07502365112304688
0.03961491584777832,0.06762313842773438
0.0178220272064209,0.0531618595123291
0.05383658409118652,0.0662543773651123
0.03790640830993652,0.07806158065795898
0.0340883731842041,0.06418108940124512
0.04600214958190918,0.0692436695098877
0.016865253448486328,0.0617830753326416
0.07422471046447754,0.053514957427978516
0.05920100212097168,0.07342529296875
0.08403635025024414,0.031633853912353516
0.05892014503479004,0.05127263069152832
0.019221067428588867,0.02698683738708496
0.06062936782836914,0.04746603965759277
0.020601749420166016,0.05101799964904785
0.06178593635559082,0.0429384708404541
0.0777127742767334,0.018778562545776367
0.0591120719909668,0.055437564849853516
0.04977679252624512,0.04402875900268555
0.09444403648376465,0.019378185272216797
0.08159375190734863,0.061125993728637695
0.059288978576660156,0.049480438232421875
0.06261301040649414,0.019394874572753906
0.06680560111999512,0.05680656433105469
0.02656865119934082,0.0594029426574707
0.05037498474121094,0.05758404731750488
0.06194806098937988,0.0752251148223877
0.08582830429077148,0.06565332412719727
0.07017326354980469,0.05388903617858887
0.06296920776367188,0.08306479454040527
0.055466413497924805,0.062484025955200195
0.07407164573669434,0.0636904239654541
0.06270694732666016,0.03132176399230957
0.05491924285888672,0.04653143882751465
0.02601790428161621,0.07986211776733398
0.045633554458618164,0.0644826889038086
0.029697895050048828,0.06844782829284668
0.043343544006347656,0.07517266273498535
0.02092719078063965,0.06092953681945801
0.0513153076171875,0.027039766311645508
0.06393957138061523,0.06424498558044434
0.07377004623413086,0.05929160118103027
0.06549930572509766,0.04449963569641113
0.05838322639465332,0.03394293785095215
0.07112789154052734,0.07567119598388672
0.04518699645996094,0.057636260986328125
0.0430903434753418,0.04427480697631836
0.07198810577392578,0.04318881034851074
0.07668805122375488,0.04745173454284668
0.02708745002746582,0.036339759826660156
0.07158827781677246,0.03069019317626953
0.062074899673461914,0.047551870346069336
0.048255205154418945,0.07782483100891113
0.03803372383117676,0.05538201332092285
0.05867123603820801,0.04321932792663574
0.05319809913635254,0.03843235969543457
0.06711196899414062,0.07187843322753906
0.03287863731384277,0.07164382934570312
0.04190397262573242,0.045906782150268555
0.03257155418395996,0.04689836502075195
0.04573488235473633,0.03624916076660156
0.025162696838378906,0.01829051971435547
0.05028367042541504,0.0179746150970459
0.04949307441711426,0.07655620574951172
0.01773810386657715,0.02941751480102539
0.07017183303833008,0.05134844779968262
0.01672530174255371,0.06465888023376465
0.04843473434448242,0.0874488353729248
0.061870574951171875,0.07874488830566406
0.0218203067779541,0.06529927253723145
0.05749630928039551,0.06778526306152344
0.05252194404602051,0.0631856918334961
0.04776191711425781,0.0726466178894043
0.019771814346313477,0.08646965026855469
0.05403923988342285,0.09380960464477539
0.05575823783874512,0.08541250228881836
0.04110240936279297,0.08486795425415039
0.03369855880737305,0.04743170738220215
0.04887747764587402,0.036540985107421875
0.04194450378417969,0.09323668479919434
0.07884693145751953,0.08663392066955566
0.07910537719726562,0.0874016284942627
0.08244657516479492,0.03380703926086426
0.08426523208618164,0.07245540618896484
0.07617020606994629,0.06884026527404785
0.05870509147644043,0.06641244888305664
0.058355093002319336,0.06334376335144043
0.06868696212768555,0.06255865097045898
0.04250288009643555,0.0378110408782959
0.019222259521484375,0.0343623161315918
0.07021737098693848,0.07927656173706055
0.06537485122680664,0.10380029678344727
0.06815958023071289,0.10947537422180176
0.054883718490600586,0.03988385200500488
0.04926919937133789,0.032880544662475586
0.021003007888793945,0.10079455375671387
0.03765559196472168,0.05776572227478027
0.03932642936706543,0.034570932388305664
0.06070661544799805,0.0599668025970459
0.04976058006286621,0.08058476448059082
0.07802104949951172,0.07666468620300293
0.04045581817626953,0.08834147453308105
0.033962249755859375,0.10024738311767578
0.06905913352966309,0.0827329158782959
0.07010459899902344,0.08360028266906738
0.058534860610961914,0.05764269828796387
0.05553436279296875,0.06443095207214355
0.05686616897583008,0.07284736633300781
0.015141963958740234,0.039702415466308594
0.06007647514343262,0.06470537185668945
0.06009030342102051,0.06253170967102051
0.054299116134643555,0.05216169357299805
0.0586397647857666,0.027985572814941406
0.041478633880615234,0.03154492378234863
0.032942771911621094,0.06174921989440918
0.05823969841003418,0.05985450744628906
0.03175234794616699,0.06034111976623535
0.04721641540527344,0.04279327392578125
0.051850318908691406,0.028586387634277344
0.0556032657623291,0.0804758071899414
0.03514456748962402,0.04166078567504883
0.04592537879943848,0.016570568084716797
0.06504535675048828,0.04384279251098633
0.0511932373046875,0.020244836807250977
0.06523466110229492,0.05210518836975098
0.05256938934326172,0.07215619087219238
0.03853034973144531,0.05328798294067383
0.03606462478637695,0.07027578353881836
0.019150972366333008,0.05374336242675781
0.065521240234375,0.01925063133239746
0.04644608497619629,0.05593991279602051
0.03378701210021973,0.049828529357910156
0.08730196952819824,0.08317685127258301
0.07369184494018555,0.06155800819396973
0.08451366424560547,0.028200626373291016
0.05235028266906738,0.04813671112060547
0.04833221435546875,0.04788684844970703
0.032176971435546875,0.02605462074279785
0.06989860534667969,0.04362607002258301
0.06090950965881348,0.03357076644897461
0.06464767456054688,0.017731666564941406
0.05199885368347168,0.060364484786987305
0.08635401725769043,0.05626797676086426
0.056577444076538086,0.0538482666015625
0.027242660522460938,0.023526668548583984
0.060584306716918945,0.059786319732666016
0.05815768241882324,0.05016493797302246
0.024974346160888672,0.0537569522857666
0.04137420654296875,0.04017019271850586
0.0395355224609375,0.052689313888549805
0.014720916748046875,0.042185306549072266
0.059012413024902344,0.0190737247467041
0.06788039207458496,0.01992654800415039
0.051033735275268555,0.0761868953704834
0.0366976261138916,0.08276987075805664
0.027794361114501953,0.04607510566711426
0.03732919692993164,0.02509760856628418
0.036889076232910156,0.04743671417236328
0.04491901397705078,0.0356595516204834
0.03635692596435547,0.07338690757751465
0.06194877624511719,0.0483853816986084
0.01804351806640625,0.023863792419433594
0.05754828453063965,0.08960509300231934
0.058637380599975586,0.06337141990661621
0.026659011840820312,0.08954977989196777
0.03964495658874512,0.06099343299865723
0.015065431594848633,0.04948902130126953
0.06789088249206543,0.02717447280883789
0.05546760559082031,0.05969357490539551
0.061930179595947266,0.048058271408081055
0.06268954277038574,0.0263059139251709
0.03731989860534668,0.0634012222290039
0.05332326889038086,0.04828953742980957
0.04776120185852051,0.020459890365600586
0.020651817321777344,0.07297301292419434
0.07089900970458984,0.08961987495422363
0.05034685134887695,0.08791112899780273
0.058065176010131836,0.07812356948852539
0.07128739356994629,0.048248291015625
0.062288761138916016,0.021227359771728516
0.053687095642089844,0.04520559310913086
0.08437037467956543,0.016674280166625977
0.06172013282775879,0.05176234245300293
0.07197713851928711,0.06006193161010742
0.05082058906555176,0.04072260856628418
0.07257294654846191,0.015641450881958008
0.02328777313232422,0.038475751876831055
0.06200385093688965,0.020824432373046875
0.06653952598571777,0.04499077796936035
0.031569719314575195,0.018331289291381836
0.05221080780029297,0.051637887954711914
0.06344270706176758,0.04987001419067383
0.01728343963623047,0.018789052963256836
0.05497479438781738,0.054387807846069336
0.03916478157043457,0.06044268608093262
0.040274858474731445,0.059506893157958984
0.022147178649902344,0.05693197250366211
0.06331062316894531,0.057598114013671875
0.08515524864196777,0.04752540588378906
0.03217291831970215,0.018275022506713867
0.05124378204345703,0.06184959411621094
0.06093788146972656,0.049204349517822266
0.0538787841796875,0.0168917179107666
0.014495849609375,0.045336008071899414
0.040009498596191406,0.01632404327392578
0.03745865821838379,0.043958425521850586
0.05341792106628418,0.01630568504333496
0.02069568634033203,0.03702545166015625
0.06936025619506836,0.02789163589477539
0.05598044395446777,0.051882266998291016
0.020457744598388672,0.0337367057800293
0.05435633659362793,0.01735067367553711
0.02766251564025879,0.0453946590423584
0.04582405090332031,0.016656160354614258
0.04779648780822754,0.0523533821105957
0.024003267288208008,0.0381922721862793
0.05056262016296387,0.01700282096862793
0.05592656135559082,0.05350542068481445
0.02850508689880371,0.047194719314575195
0.06200599670410156,0.018932342529296875
0.020846128463745117,0.056842803955078125
0.08162927627563477,0.04650235176086426
0.038222551345825195,0.021660327911376953
0.04625844955444336,0.04540705680847168
0.028948545455932617,0.027551651000976562
0.05137896537780762,0.04733777046203613
0.032828569412231445,0.017475605010986328
0.06750965118408203,0.06234097480773926
0.06392407417297363,0.0667264461517334
0.048162221908569336,0.053069114685058594
0.0405278205871582,0.02281641960144043
0.04700970649719238,0.08823609352111816
0.05198049545288086,0.11404657363891602
0.047944068908691406,0.07431292533874512
0.027495145797729492,0.04460716247558594
0.0641942024230957,0.0446476936340332
0.05040788650512695,0.0681004524230957
0.038625478744506836,0.06360459327697754
0.03610420227050781,0.04743838310241699
0.06460452079772949,0.0301511287689209
0.07079601287841797,0.04050135612487793
0.06208157539367676,0.04489469528198242
0.04291224479675293,0.032126426696777344
0.03388524055480957,0.03784680366516113
0.07106685638427734,0.07227540016174316
0.03151988983154297,0.07117223739624023
0.04956769943237305,0.09253740310668945
0.04179978370666504,0.06405949592590332
0.03599691390991211,0.045935869216918945
0.020689010620117188,0.019557952880859375
0.09020757675170898,0.05639076232910156
0.06978416442871094,0.05388355255126953
0.07241153717041016,0.08897519111633301
0.016653060913085938,0.06859159469604492
0.0592198371887207,0.06502509117126465
0.08373379707336426,0.06244206428527832
0.03887486457824707,0.05178427696228027
0.03841352462768555,0.06304693222045898
0.0579378604888916,0.04422402381896973
0.06755185127258301,0.028638124465942383
0.09962940216064453,0.058553457260131836
0.08207941055297852,0.07282233238220215
0.06350588798522949,0.06361198425292969
0.05292701721191406,0.062181711196899414
0.0493769645690918,0.04074597358703613
0.01682567596435547,0.030234336853027344
0.05478334426879883,0.06307005882263184
0.0289609432220459,0.04467177391052246
0.0314333438873291,0.021752119064331055
0.05328536033630371,0.060981035232543945
0.029975414276123047,0.06687259674072266
0.030865907669067383,0.056229591369628906
0.043411970138549805,0.03187894821166992
0.01973104476928711,0.0384519100189209
0.06323480606079102,0.05833077430725098
0.052423954010009766,0.06833815574645996
0.0692605972290039,0.04578089714050293
0.06630945205688477,0.022428035736083984
0.04881715774536133,0.05428743362426758
0.02944803237915039,0.023452281951904297
0.0626826286315918,0.05078530311584473
0.027681350708007812,0.06070733070373535
0.05180001258850098,0.05188870429992676
0.0629887580871582,0.05477142333984375
0.024887800216674805,0.06954097747802734
0.06091189384460449,0.055757761001586914
0.05096578598022461,0.04662632942199707
0.04214811325073242,0.04410099983215332
0.0188901424407959,0.1212453842163086
0.05504465103149414,0.07475471496582031
0.03394150733947754,0.06447196006774902
0.05024600028991699,0.04958200454711914
0.04604220390319824,0.024826526641845703
0.017554759979248047,0.059499502182006836
0.04254508018493652,0.038365840911865234
0.017369985580444336,0.07195210456848145
0.05724167823791504,0.02923107147216797
0.04746556282043457,0.05695152282714844
0.016954898834228516,0.05471324920654297
0.05046510696411133,0.16471552848815918
0.05176806449890137,0.0683131217956543
0.040315866470336914,0.07531070709228516
0.03201007843017578,0.05732226371765137
0.05967903137207031,0.050691843032836914
0.06612157821655273,0.05769085884094238
0.059313058853149414,0.047902584075927734
0.05117297172546387,0.03357434272766113
0.04938697814941406,0.06518197059631348
0.04437685012817383,0.06262373924255371
0.05210065841674805,0.030635356903076172
0.06545281410217285,0.040576934814453125
0.0766294002532959,0.06186413764953613
0.07797479629516602,0.03832507133483887
0.06965446472167969,0.029194355010986328
0.11029648780822754,0.05701947212219238
0.07637548446655273,0.0637822151184082
0.06728649139404297,0.04988741874694824
0.021214723587036133,0.06361007690429688
0.05172252655029297,0.06391358375549316
0.044820308685302734,0.06721282005310059
0.053833723068237305,0.06720733642578125
0.06742382049560547,0.046036481857299805
0.05592656135559082,0.028730392456054688
0.05760598182678223,0.04172253608703613
0.06043100357055664,0.023318767547607422
0.05888199806213379,0.04227471351623535
0.0675814151763916,0.11346721649169922
0.07812380790710449,0.07852458953857422
0.046637535095214844,0.04814457893371582
0.058086395263671875,0.03406262397766113
0.0698692798614502,0.03338003158569336
0.040024518966674805,0.08405303955078125
0.03588294982910156,0.06220412254333496
0.0538020133972168,0.06358814239501953
0.06907987594604492,0.059213876724243164
0.021246910095214844,0.07870292663574219
0.06625080108642578,0.034053802490234375
0.06847000122070312,0.05455493927001953
0.05710339546203613,0.07916140556335449
0.09319257736206055,0.09294486045837402
0.0993509292602539,0.05595898628234863
0.10245823860168457,0.08967304229736328
0.05418729782104492,0.08076906204223633
0.04400634765625,0.04386115074157715
0.016277074813842773,0.04762673377990723
0.05808615684509277,0.05068230628967285
0.01838994026184082,0.023900747299194336
0.05392813682556152,0.0653848648071289
0.04580235481262207,0.05687069892883301
0.05077481269836426,0.07989048957824707
0.020074129104614258,0.04845452308654785
0.08907938003540039,0.07070255279541016
0.07647991180419922,0.046016693115234375
0.06213021278381348,0.0719914436340332
0.015480518341064453,0.05758929252624512
0.060813188552856445,0.030381441116333008
0.054065704345703125,0.05611562728881836
0.05539703369140625,0.05717754364013672
0.01885676383972168,0.05638766288757324
0.062242984771728516,0.050635337829589844
0.01572442054748535,0.028204679489135742
0.0618588924407959,0.050444602966308594
0.047299861907958984,0.055983781814575195
0.02692270278930664,0.06260418891906738
0.015458822250366211,0.0621182918548584
0.05399680137634277,0.06526660919189453
0.0665273666381836,0.05553150177001953
0.0193173885345459,0.07140946388244629
0.05723714828491211,0.0187380313873291
0.02256631851196289,0.055036067962646484
0.08063483238220215,0.060608625411987305
0.06118440628051758,0.08609247207641602
0.06440448760986328,0.0772707462310791
0.07471513748168945,0.07012271881103516
0.04729628562927246,0.07989811897277832
0.03589677810668945,0.09649395942687988
0.07978653907775879,0.07834959030151367
0.07026505470275879,0.06268477439880371
0.0306549072265625,0.03742408752441406
0.06473898887634277,0.05401945114135742
0.0705881118774414,0.07436370849609375
0.01572108268737793,0.08155584335327148
0.05572319030761719,0.02975010871887207
0.023634672164916992,0.05460381507873535
0.02998828887939453,0.0399785041809082
0.05265188217163086,0.05569744110107422
0.039894819259643555,0.11144018173217773
0.0627899169921875,0.05803346633911133
0.05490517616271973,0.05466866493225098
0.041855573654174805,0.026705503463745117
0.04283881187438965,0.06952309608459473
0.06116223335266113,0.040021657943725586
0.048658132553100586,0.023873567581176758
0.021926164627075195,0.049652814865112305
0.04150271415710449,0.030158519744873047
0.035512447357177734,0.05562543869018555
0.09836697578430176,0.05162167549133301
0.07089090347290039,0.0680384635925293
0.04724740982055664,0.05661201477050781
0.04309535026550293,0.04275393486022949
0.10702371597290039,0.03164982795715332
0.05883979797363281,0.05105137825012207
0.06329774856567383,0.07780337333679199
0.06641674041748047,0.06022143363952637
0.046552181243896484,0.03052210807800293
0.028352975845336914,0.05191326141357422
0.06419777870178223,0.05476975440979004
0.06274986267089844,0.06319928169250488
0.06864452362060547,0.04965806007385254
0.0571134090423584,0.10351705551147461
0.045060157775878906,0.0221407413482666
0.04445362091064453,0.03177690505981445
0.05158734321594238,0.02090930938720703
0.07958483695983887,0.04438352584838867
0.09331727027893066,0.08619046211242676
0.0629432201385498,0.060658931732177734
0.053218841552734375,0.09337210655212402
0.035919904708862305,0.06336426734924316
0.060790061950683594,0.0878441333770752
0.07498955726623535,0.05793333053588867
0.04877018928527832,0.029762983322143555
0.05986928939819336,0.05216407775878906
0.06387472152709961,0.07582283020019531
0.04989743232727051,0.06462216377258301
0.07346725463867188,0.07288217544555664
0.029833555221557617,0.07607269287109375
0.05265617370605469,0.06895279884338379
0.07109880447387695,0.04324150085449219
0.09623003005981445,0.08210301399230957
0.06531167030334473,0.0658564567565918
0.06317305564880371,0.06633996963500977
0.0722970962524414,0.08912491798400879
0.0590970516204834,0.06093883514404297
0.057442665100097656,0.050350189208984375
0.09360790252685547,0.06440925598144531
0.08967304229736328,0.04961228370666504
0.07723283767700195,0.03398752212524414
0.062335968017578125,0.061473846435546875
0.08119010925292969,0.05538535118103027
0.0626828670501709,0.08504009246826172
0.06714081764221191,0.05144023895263672
0.06583309173583984,0.022282123565673828
0.051316022872924805,0.05595064163208008
0.047513484954833984,0.05533719062805176
0.016466856002807617,0.03401350975036621
0.054787397384643555,0.03657031059265137
0.08332562446594238,0.048388004302978516
0.055652618408203125,0.05590105056762695
0.030823230743408203,0.07317876815795898
0.04338884353637695,0.07634472846984863
0.04959869384765625,0.05418872833251953
0.04458928108215332,0.05141162872314453
0.07332158088684082,0.05663752555847168
0.07539129257202148,0.05807209014892578
0.03752279281616211,0.10007500648498535
0.0599217414855957,0.06552457809448242
0.07058954238891602,0.06442785263061523
0.04206418991088867,0.06717228889465332
0.06541752815246582,0.06585025787353516
0.07680630683898926,0.09087800979614258
0.05112171173095703,0.08822154998779297
0.09168148040771484,0.06612348556518555
0.015882492065429688,0.08885049819946289
0.06483650207519531,0.0597681999206543
0.08313512802124023,0.056977272033691406
0.09977316856384277,0.03643465042114258
0.06623291969299316,0.030412673950195312
0.058440208435058594,0.04224419593811035
0.03474760055541992,0.04597306251525879
0.043602705001831055,0.07747507095336914
0.0645606517791748,0.04751729965209961
0.05150318145751953,0.05013251304626465
0.07467818260192871,0.05696535110473633
0.06627702713012695,0.04297757148742676
0.04868578910827637,0.019074678421020508
0.03985762596130371,0.05652880668640137
0.03604626655578613,0.045810699462890625
0.04683709144592285,0.018068313598632812
0.0656287670135498,0.04108715057373047
0.05389261245727539,0.01652669906616211
0.09633111953735352,0.0461275577545166
0.04915738105773926,0.022649765014648438
0.017531871795654297,0.04626727104187012
0.05288100242614746,0.02034139633178711
0.026218414306640625,0.07307672500610352
0.05228090286254883,0.04377627372741699
0.07404613494873047,0.04534316062927246
0.06620097160339355,0.04688525199890137
0.016579389572143555,0.01668834686279297
0.07091832160949707,0.046468257904052734
0.06232047080993652,0.01596355438232422
0.05338859558105469,0.016333580017089844
0.01841259002685547,0.05644941329956055
0.05971527099609375,0.0261991024017334
0.019716978073120117,0.04761648178100586
0.06549692153930664,0.04342246055603027
0.03844618797302246,0.02279949188232422
